EGID;VOLUMEN
1175;6169
210262847;1967
210262785;83
210262786;36
210262787;66
2248830;1766
2249033;8753
1019;847
2248832;3180
2248848;3180
76;4723
2249080;3098
210298190;42
2248849;3180
2248839;771
3022146;920
3022147;985
3022148;985
2248840;829
2248841;844
9009901;22799
9083175;8963
1336;1332
2248862;6465
2248859;1589
201005238;7414
3022150;1096
210262546;87
2248853;1104
2248866;1058
210262541;219
210262574;159
2248867;1051
210262588;72
210262848;1760
3022151;2979
3022152;2979
210262849;2719
3022153;2979
1189;15229
2248851;1166
210262471;242
2248874;2051
2248868;3309
9062440;3309
3022155;3309
2248871;3308
2248863;1122
2248864;1523
2248865;1524
2248872;2948
3022158;1012
3022159;1543
210262544;92
210262789;129
210262691;71
480;27813
2248854;787
210262490;176
210220768;772
201007711;10
3022160;1336
793;3989
2248861;1005
210060202;1345
210262790;185
201025475;62815
3022161;2830
3022162;920
3022163;920
3022164;1142
2248885;920
3022165;638
3022166;833
210262850;10297
3022167;927
3022168;946
3022169;794
3022170;868
3022171;780
3022172;809
3022173;840
2248873;2939
9046554;16989
3022176;5907
3022177;1041
3022178;1045
3022179;988
3022180;1203
3022181;1008
210191488;8738
210262571;75
3022182;1311
3022183;1564
3022184;4899
3022185;1610
3022186;16982
3022190;9444
3022191;1160
210262605;61
210262791;342
3022192;5642
210262851;1714
3022193;5684
3022194;5622
210262852;1594
3022195;5620
3022196;964
3022197;803
3022198;782
3022199;815
210262385;3991
680;7729
3022202;3619
210262608;50
210262792;88
210262793;44
210262535;213
3022205;1030
3022206;1417
210262534;77
210060227;453
3022207;4298
3022208;3225
210262713;30
210262743;30
210262714;48
3022209;1986
3022210;21043
9046552;3051
210262697;36
210262636;48
210262686;30
237;642
3022211;849
210193691;87
210060235;831
210060236;825
3022214;695
3022215;781
9046550;695
3022216;4565
3022217;1467
3022218;1256
3022219;960
3022220;923
3022221;920
210262794;118
201001759;816
3022222;918
3022223;958
3022224;817
210262764;14
210262475;195
3022225;632
210060242;791
210060245;79
210060248;79
210060251;65
210060253;58
210262684;36
210262716;22
3022226;839
210262747;44
210262430;241
210262507;191
210262705;67
210262694;24
3022227;3685
3022228;4190
3022229;4180
210262795;3549
3022230;942
3022231;772
3022232;762
3022233;769
3022234;1246
3022235;1264
422;925
210262536;109
9065061;36990
210060265;1009
210262524;105
3022236;871
210060267;54
210060268;18
210060269;574
210060270;43
648;440
210262658;45
646;435
201007714;17389
3022238;588
3022239;588
3022240;588
3022241;588
210262721;34
3022243;726
3022244;720
3022245;720
3022246;720
3022247;726
3022248;726
3022249;726
3022250;756
210203189;567
3114612;631
3022252;732
3022253;725
3022254;729
3022255;698
3022256;725
3022257;729
210262853;2444
3022258;740
3022259;683
3022260;683
3022261;594
3022262;745
210262763;32
3022263;725
3022264;725
201007725;3578
3022265;678
3022266;663
3022267;663
3022268;678
3022269;678
3022270;663
3022271;689
3022272;656
3022273;642
3114639;654
210298086;2784
3022274;6747
619;890
210262494;151
3022276;588
3022277;588
3022278;588
3022279;588
210262720;34
3022281;726
3022282;720
3022283;720
3022284;720
3022285;756
3022286;726
3022287;726
3022288;756
3114590;953
3114589;857
3114637;982
3114638;872
3114588;702
3114587;620
3114592;715
3114635;715
3114636;744
3114629;806
3114586;890
3114644;1090
3114634;786
3114585;1012
3114633;660
210203285;670
3114591;948
210262856;2504
9083180;9698
306;931
200294678;20749
3114620;739
3114621;795
3114622;775
210262542;31
201007713;129443
3114607;1497
3114647;949
3022290;1960
200294068;775
3114598;776
200294066;775
3022291;588
3022292;588
3022293;588
3022294;588
210262719;34
3022296;588
3022297;588
3022298;588
3022299;588
210262718;34
3114610;912
3022301;720
3022302;720
3022303;720
3022304;756
3022305;756
3022306;756
3022307;756
3114615;775
201007680;776
200294059;775
3114596;1110
200294065;599
200294064;632
3114653;962
3114628;921
3114652;1008
3114651;980
3114600;864
3114601;811
210262639;85
210262481;229
210060299;25
747;9942
210262857;3378
210164969;5117
11527780;7002
210262561;92
210262796;72
210060305;616
3114641;604
210060306;611
3114642;750
200294063;632
200294062;662
3114602;844
3114656;635
3022309;616
3114632;635
3114630;775
3114631;775
200294417;7802
9083170;1160
210262427;340
210262797;213
3114608;1735
3114609;983
210262376;4436
210060316;1691
210183017;1004
210060318;698
210060319;635
210060320;635
210060321;618
210060322;695
210060323;717
210060324;618
210060325;695
210060326;695
210060327;618
210060328;635
210262858;1614
200294093;2370
210190344;819
210060332;914
210060333;3300
210262798;220
210060335;1467
210262439;204
210262708;46
210262378;1733
210262613;63
200293812;1130
210262710;76
210262627;66
210262799;22
201007692;963
3114658;794
210262447;759
200294096;805
200293836;875
3114655;1460
210060347;4796
210060348;5512
200293943;958
210262575;82
200293814;877
210262422;1056
210262706;53
200293932;1231
210262518;118
9062442;1304
200297876;1527
210060356;505
200294515;1118
200294518;1094
200294519;1007
200294529;912
200294530;885
200294531;907
210202887;785
200294176;928
200294178;1016
200294179;924
200294180;1005
200293981;1042
200294534;2213
200294470;654
200294469;644
200294468;739
200294088;11037
210060363;562
210060364;343
210060365;833
201007696;1398
210060367;572
210060368;749
200294702;1101
210060369;1314
210060370;1576
200294097;1195
200294784;1667
200297383;1036
210276948;2722
210262499;417
200294691;976
200294694;1072
210262800;511
200294159;4521
210060376;1145
210262458;202
200297722;754
210262587;78
200297719;823
200297718;823
200297723;1393
200294528;1071
200297724;2425
210262801;44
200297887;3179
200299048;826
210050058;799
200294532;885
200299049;1187
201003646;940
200294619;1301
200294620;687
210262760;13
210262557;73
210262578;118
210262754;33
210060389;962
201003643;793
210060391;154
201007698;1037
201007699;1064
201001756;3313
210049239;3352
210262703;33
210262549;102
201026044;1429
210060400;1050
210060401;1147
210262459;199
200299051;3542
210262860;1927
201001763;783
210060405;1017
201007697;1108
210262802;1510
210060408;146
201001765;2532
210060409;23668
200294636;1452
201001775;1467
210060410;1064
200294554;993
200294556;664
200294557;505
200294558;505
200294559;661
200294548;666
200294549;539
200294550;539
200294551;539
200294552;539
200294553;661
200294547;665
200294546;539
200294545;661
210262405;702
210262418;507
210262861;1631
200297891;707
200297890;697
200297889;643
210060417;783
201003640;1096
201003641;1028
201001774;5510
201003016;1067
210262803;19
210298191;26
201002864;727
210262758;30
210217027;1510
201002865;727
201002861;747
201002862;721
201002863;747
201003058;755
201002860;732
201002859;3358
210168914;1832
210169170;4287
201002844;2022
201007674;2593
201002847;1058
201002883;6239
201002876;3823
201002887;973
201005027;940
201002886;977
201002884;895
201002850;4055
201002857;3393
201002858;6207
201002856;2666
210262862;3623
210262712;26
210170417;39
201003033;4839
210262863;2397
210193611;13028
210220755;272
210262476;140
210262465;214
201003475;1015
201003011;4115
201003012;4196
201003013;3969
201003010;9785
210262864;5242
201003032;968
201002846;7228
201002848;1136
210262805;38
210262806;37
201004049;2297
201005142;1139
201003838;967
210262807;41
210262519;105
210262583;85
210262753;23
201005144;3852
201002868;3819
201002872;3836
210174876;254
201005040;1380
210262533;100
201006168;3405
201005037;3793
201007607;7857
210262413;1271
210262526;250
201005025;2409
201005146;6095
201005150;13911
201006766;13857
210262865;8563
201003473;1035
201006172;2022
201006171;2022
210262746;37
210262759;16
210262570;80
201006749;1128
201025520;7345
201007221;7672
210262374;4681
201005145;4292
201005026;12830
210180487;29
210262631;36
201004053;10646
210262866;5146
201004054;12297
201022078;126
201007616;2447
201007617;2542
201007618;2947
210262386;864
210262558;91
210262554;170
210262808;136
210262809;168
201026702;4309
201021541;1520
210262715;16
210196478;7694
201022573;1593
210262810;243
210262811;65
210262599;61
210262717;72
201007614;6587
201007613;5816
201007615;5816
210262867;1861
201007610;7914
201007611;6111
201007612;5936
210262868;8234
201021537;11156
201025251;599
201024927;1482
201024928;805
201024930;862
201008232;2963
201027490;912
201025515;1078
201025412;7252
210262869;2514
210262498;118
210262750;21
210262751;19
201036944;4220
201036945;3444
201036946;3690
210262870;2287
201036947;3020
201036948;4148
201041057;768
201037660;838
210262685;43
210193296;42206
210262812;286
210262813;34
210181476;3577
210262756;41
210193298;6240
210193297;6435
210262871;3775
210181477;1085
201029479;3631
210262470;280
210193392;3571
210193391;8533
210188565;8507
210193389;8245
210262872;6540
210262366;13506
210262814;751
210262815;156
210262577;156
210262596;62
210193741;3556
210193740;1485
210262873;2605
210193679;6437
210193680;1195
210193684;1687
210193685;1466
210262816;44
210193693;890
210193636;15529
210193637;15877
210197226;12835
210262874;6227
210193195;1185
210193715;7630
210193714;6378
210193716;7630
210193718;6366
210193717;6366
210262875;6158
210262569;86
210262817;38
210262508;104
210262560;87
210199266;7746
2331734;761
210199930;34962
210262818;215
210203792;5618
210262591;78
210199824;12329
210193694;1062
210193729;849
210262819;81
210262820;81
210193728;857
210198631;5001
210198630;3484
210198629;4936
210262876;2050
210202562;1288
210262877;1901
210262821;1244
210199330;695
210262762;20
210203992;2651
210199775;6932
210198863;22342
210199763;5338
210222476;221200
210199628;2443
156;1251
210199961;1132
210199627;5803
210198041;8337
210199956;1844
210199957;3201
210203993;11045
210262878;2886
210262370;10639
210204894;2579
210197227;16596
210204879;1986
210202547;5784
210202546;4229
210204895;1405
210206652;360
210204877;25113
210205861;2554
210204882;30235
210214097;4949
210262822;86
210262823;38
210262601;54
210202558;7311
210202559;3100
210262879;2740
210204957;2171
210211986;11492
210211987;11492
210262880;3864
210196723;50365
210205030;5587
210204893;8944
210203994;3536
210262824;54
210262555;79
210213970;7043
210208425;4680
210262881;1467
210215381;2703
210220224;1371
210208465;2981
210213381;3248
210215673;2807
210204923;558
210204922;837
210216043;2976
210214938;3878
210214936;3939
210214937;3844
210216087;6804
210220317;457
210193387;156758
210198632;80949
210262506;120
210262825;22
210262826;22
210262827;22
210262828;15
210217483;722
210217487;722
210217488;722
210220759;633
210262409;533
210262829;328
210262382;1543
210262621;182
210262707;35
210262700;134
210219395;6415
210218937;4448
210218172;2425
210218174;1292
210218175;2410
210218173;2443
210218171;2431
210276169;1486
210276170;1108
210219839;1887
210219836;2000
210219837;3142
210219835;3066
210219838;1593
210276174;4826
210262830;545
210216745;1642
210220640;819
210220642;5873
210214448;11118
210219900;7947
210221694;798
210221695;531
210221696;531
210222933;3686
210222854;1116
210246379;28855
210220711;6535
210262345;19
210298188;60
210222661;6509
210246637;5706
210261615;4480
210248345;1826
210293661;1425
210236917;6902
210294005;4739
210298380;97
210261613;552
210268409;26429
210295646;8166
210294904;12712
210297493;7901
210295370;2245
191953840;3382
191953836;6642
191978613;1822
210220643;870
210220644;870
191999890;1548
192018712;143
192044901;76
1600671;810
1600596;1882
1600685;832
1600744;841
1600686;1339
210227755;165
210227783;161
210227718;1381
1600740;1013
1600742;2145
210227802;76
210227810;66
1600935;1838
1601012;649
210227892;14
210060430;1250
1601028;1450
2249429;645
210227746;228
1600981;1293
1600903;1726
210227754;224
1600983;1770
210227841;75
1600918;1105
9004369;1668
1600901;2039
1600902;976
3022310;5945
3022311;3786
1600992;1085
210227813;125
1600847;997
210227876;40
1600848;1636
1600849;1351
210227811;104
1600978;1280
1601046;598
210227714;1301
1600944;1987
1600946;1235
1600945;1440
1600932;1340
9004368;768
1600899;2120
210185128;1060
1600939;544
1600940;1253
1600933;5542
2249446;390
210205522;909
1600934;2274
210227710;2618
210227842;108
1600938;1104
1600936;3264
1600951;2718
210227805;300
1600955;941
1600954;289
1600953;1130
210227744;401
210227709;2315
1600892;1153
1600895;2884
1600724;854
210227903;51
210227719;1179
1600891;584
210227698;4801
210227737;250
1600890;1893
1600887;483
1600889;1375
1600950;2652
210227875;25
210227711;2608
1600774;772
1600758;3297
210227720;826
210205519;320
1600904;947
210205560;235
210227865;40
1600851;3270
210227708;2501
1600760;909
210227742;411
1600905;838
1600921;607
1600906;1476
1600907;602
1600919;727
1600885;1076
1600886;928
210227776;208
1600794;960
210227770;129
1600866;560
1600874;587
1600923;2167
1600873;3405
1600723;1001
210227935;113
210227789;129
210227791;160
1600623;7836
1600909;633
1600920;799
1600912;2167
1600872;2236
1600734;2241
1600721;1410
210297479;3687
1600911;1513
210227706;2395
210227713;1434
1600917;1320
1600914;1770
1600913;456
1600859;1627
2249394;3538
210227830;92
210227756;205
1600749;449
210227771;234
1600857;722
1600856;740
1600931;632
1600855;2496
210227895;84
210227936;98
201037757;2567
1601011;887
1600660;693
1600776;764
1600777;684
1601054;844
1600854;1901
210227730;296
1600853;1129
1600852;924
1600875;851
1600627;4143
1600626;3937
1600625;4350
1600897;1173
1600778;1428
1600780;2574
1600779;340
210227778;145
1600791;946
1600793;754
210227749;180
1600818;2185
1600752;691
1600718;734
1600828;2390
210227724;366
210217695;4320
210227870;29
210227794;88
1600957;2066
2249402;1829
2249513;139
1600747;2360
210227757;198
1600773;1613
1600748;3618
1600751;1766
210227725;6024
1600750;723
210227735;280
210227721;1015
1600772;704
2249382;756
1600745;1841
210227707;2118
1600771;81
210202922;12645
210227712;1719
210227777;143
210227856;43
210227769;168
